Timestamp,Pair,Operation,Duration(s)
2025-03-27 13:50:00,AERGO-USDT,db_get_columns,0.003872
2025-03-27 13:50:00,AERGO-USDT,db_get_columns,0.003950
2025-03-27 13:50:00,AERGO-USDT,db_get_columns,0.004183
2025-03-27 13:50:00,AERGO-USDT,fetch_data,0.003321
2025-03-27 13:50:00,AERGO-USDT,fetch_data,0.004577
2025-03-27 13:50:00,AERGO-USDT,fetch_data,0.005661
2025-03-27 13:50:00,ACH-USDT,price_action_features,0.000134
2025-03-27 13:50:00,ACH-USDT,price_action_features,0.000084
2025-03-27 13:50:00,ACH-USDT,price_action_features,0.000125
2025-03-27 13:50:00,ACT-USDT,momentum_features,0.000229
2025-03-27 13:50:00,ACT-USDT,momentum_features,0.000426
2025-03-27 13:50:00,ACT-USDT,momentum_features,0.000149
2025-03-27 13:50:00,ACT-USDT,db_get_columns,0.012892
2025-03-27 13:50:00,ACT-USDT,db_get_columns,0.013524
2025-03-27 13:50:00,ACT-USDT,db_get_columns,0.010881
2025-03-27 13:50:00,ACT-USDT,fetch_data,0.005567
2025-03-27 13:50:00,ACT-USDT,volatility_features,0.052797
2025-03-27 13:50:00,ACT-USDT,fetch_data,0.004442
2025-03-27 13:50:00,ACT-USDT,volatility_features,0.043141
2025-03-27 13:50:00,ADA-USDT,fetch_data,0.006919
2025-03-27 13:50:00,ADA-USDT,volatility_features,0.046203
2025-03-27 13:50:00,ADA-USDT,price_action_features,0.000120
2025-03-27 13:50:00,AERGO-USDT,price_action_features,0.000120
2025-03-27 13:50:00,AERGO-USDT,volume_features,0.068690
2025-03-27 13:50:00,AERGO-USDT,price_action_features,0.000123
2025-03-27 13:50:00,AERGO-USDT,volume_features,0.082794
2025-03-27 13:50:00,AERGO-USDT,momentum_features,0.005040
2025-03-27 13:50:00,AERGO-USDT,volume_features,0.013097
2025-03-27 13:50:00,AERGO-USDT,db_get_columns,0.013628
2025-03-27 13:50:00,AERGO-USDT,momentum_features,0.004670
2025-03-27 13:50:00,AERGO-USDT,db_get_columns,0.013067
2025-03-27 13:50:00,AERGO-USDT,statistical_features,0.052178
2025-03-27 13:50:00,AERGO-USDT,momentum_features,0.007232
