Timestamp,Pair,Operation,Duration(s)
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.131775
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.021467
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.010126
2025-03-26 12:32:48,ANIME-USDT,fetch_data,0.049000
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.213797
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.224388
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.242941
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.062532
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.196126
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.241513
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.200568
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.125474
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.224734
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.247405
2025-03-26 12:32:48,ANIME-USDT,db_get_columns,0.268525
2025-03-26 12:32:48,ANIME-USDT,fetch_data,0.391933
2025-03-26 12:32:49,ANIME-USDT,db_get_columns,0.285972
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.384669
2025-03-26 12:32:49,ANIME-USDT,db_get_columns,0.370867
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.453177
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.444585
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.526472
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.513229
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.558152
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.669291
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.667075
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.689268
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.624543
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.702549
2025-03-26 12:32:49,ANIME-USDT,fetch_data,0.685097
