Timestamp,Pair,Operation,Duration(s)
2025-04-03 10:39:20,AERGO-USDT,db_get_columns,0.005052
2025-04-03 10:39:20,AERGO-USDT,db_get_columns,0.004788
2025-04-03 10:39:20,AERGO-USDT,db_get_columns,0.004607
2025-04-03 10:39:20,AERGO-USDT,fetch_data,0.012605
2025-04-03 10:39:20,AERGO-USDT,fetch_data,0.015301
2025-04-03 10:39:20,AERGO-USDT,fetch_data,0.018618
2025-04-03 10:39:20,ACE-USDT,price_action_features,0.000124
2025-04-03 10:39:20,ACE-USDT,price_action_features,0.000124
2025-04-03 10:39:20,ACE-USDT,price_action_features,0.000149
2025-04-03 10:39:20,ACH-USDT,db_get_columns,0.025195
2025-04-03 10:39:20,ACH-USDT,momentum_features,0.077424
2025-04-03 10:39:20,ACH-USDT,momentum_features,0.091632
2025-04-03 10:39:20,ACT-USDT,fetch_data,0.042361
2025-04-03 10:39:20,ACT-USDT,momentum_features,0.083553
2025-04-03 10:39:20,ACT-USDT,db_get_columns,0.055457
2025-04-03 10:39:20,ACT-USDT,price_action_features,0.000111
2025-04-03 10:39:20,ADA-USDT,db_get_columns,0.070289
2025-04-03 10:39:20,ADA-USDT,volatility_features,0.142117
2025-04-03 10:39:20,ADA-USDT,volatility_features,0.155225
2025-04-03 10:39:20,ADA-USDT,fetch_data,0.021479
2025-04-03 10:39:20,ADA-USDT,fetch_data,0.024992
2025-04-03 10:39:20,AERGO-USDT,db_get_columns,0.042330
2025-04-03 10:39:20,AERGO-USDT,momentum_features,0.160192
2025-04-03 10:39:20,AERGO-USDT,price_action_features,0.000110
2025-04-03 10:39:20,AERGO-USDT,volatility_features,0.195119
2025-04-03 10:39:20,AERGO-USDT,volume_features,0.136456
2025-04-03 10:39:20,AERGO-USDT,price_action_features,0.000115
2025-04-03 10:39:20,AERGO-USDT,volume_features,0.159974
2025-04-03 10:39:20,AERGO-USDT,db_get_columns,0.012206
2025-04-03 10:39:20,AERGO-USDT,fetch_data,0.021514
2025-04-03 10:39:21,AERGO-USDT,volatility_features,0.062826
2025-04-03 10:39:21,AERGO-USDT,momentum_features,0.070552
