Timestamp,Pair,Operation,Duration(s)
2025-03-27 13:50:25,AERGO-USDT,db_get_columns,0.002342
2025-03-27 13:50:25,AERGO-USDT,db_get_columns,0.002851
2025-03-27 13:50:25,AERGO-USDT,db_get_columns,0.002346
2025-03-27 13:50:25,AERGO-USDT,fetch_data,0.004088
2025-03-27 13:50:25,AERGO-USDT,fetch_data,0.005795
2025-03-27 13:50:25,AERGO-USDT,fetch_data,0.007936
2025-03-27 13:50:25,ACE-USDT,price_action_features,0.000129
2025-03-27 13:50:25,ACH-USDT,price_action_features,0.000137
2025-03-27 13:50:25,ACH-USDT,price_action_features,0.000142
2025-03-27 13:50:25,ACT-USDT,momentum_features,0.000554
2025-03-27 13:50:25,ACT-USDT,momentum_features,0.000826
2025-03-27 13:50:25,ACT-USDT,momentum_features,0.001220
2025-03-27 13:50:25,ACT-USDT,db_get_columns,0.012484
2025-03-27 13:50:25,ACT-USDT,db_get_columns,0.011395
2025-03-27 13:50:25,ACT-USDT,db_get_columns,0.011354
2025-03-27 13:50:25,ACT-USDT,volatility_features,0.045982
2025-03-27 13:50:25,ACT-USDT,fetch_data,0.007945
2025-03-27 13:50:25,ADA-USDT,volatility_features,0.051394
2025-03-27 13:50:25,ADA-USDT,fetch_data,0.011537
2025-03-27 13:50:25,ADA-USDT,fetch_data,0.083358
2025-03-27 13:50:25,AERGO-USDT,price_action_features,0.000124
2025-03-27 13:50:25,AERGO-USDT,volatility_features,0.126491
2025-03-27 13:50:25,AERGO-USDT,volume_features,0.094301
2025-03-27 13:50:25,AERGO-USDT,price_action_features,0.000120
2025-03-27 13:50:25,AERGO-USDT,price_action_features,0.000142
2025-03-27 13:50:25,AERGO-USDT,volume_features,0.140113
2025-03-27 13:50:25,AERGO-USDT,momentum_features,0.000317
2025-03-27 13:50:25,AERGO-USDT,db_get_columns,0.011188
2025-03-27 13:50:25,AERGO-USDT,db_get_columns,0.021218
2025-03-27 13:50:25,AERGO-USDT,volume_features,0.046452
2025-03-27 13:50:25,AERGO-USDT,statistical_features,0.075417
2025-03-27 13:50:26,AERGO-USDT,momentum_features,0.006068
2025-03-27 13:50:26,AERGO-USDT,momentum_features,0.000214
2025-03-27 13:50:26,AERGO-USDT,fetch_data,0.010629
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.076767
2025-03-27 13:50:26,AERGO-USDT,volatility_features,0.076238
2025-03-27 13:50:26,AERGO-USDT,fetch_data,0.012422
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.074144
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.043560
2025-03-27 13:50:26,AERGO-USDT,volatility_features,0.062601
2025-03-27 13:50:26,AERGO-USDT,price_action_features,0.000154
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.006259
2025-03-27 13:50:26,AERGO-USDT,volatility_features,0.102162
2025-03-27 13:50:26,AERGO-USDT,price_action_features,0.000122
2025-03-27 13:50:26,AERGO-USDT,volume_features,0.071454
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.006325
2025-03-27 13:50:26,AERGO-USDT,time_features,0.002389
2025-03-27 13:50:26,AERGO-USDT,momentum_features,0.000279
2025-03-27 13:50:26,AERGO-USDT,volume_features,0.010250
2025-03-27 13:50:26,AERGO-USDT,time_features,0.012063
2025-03-27 13:50:26,AERGO-USDT,momentum_features,0.000480
2025-03-27 13:50:26,AERGO-USDT,volume_features,0.010770
2025-03-27 13:50:26,AERGO-USDT,label_features,0.001719
2025-03-27 13:50:26,AERGO-USDT,time_features,0.040741
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.065436
2025-03-27 13:50:26,AERGO-USDT,volatility_features,0.023331
2025-03-27 13:50:26,AERGO-USDT,label_features,0.010566
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.067305
2025-03-27 13:50:26,AERGO-USDT,volatility_features,0.049210
2025-03-27 13:50:26,AERGO-USDT,compute_features_total,1.121113
2025-03-27 13:50:26,AERGO-USDT,label_features,0.000383
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.077569
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.006600
2025-03-27 13:50:26,AERGO-USDT,volume_features,0.009515
2025-03-27 13:50:26,AERGO-USDT,compute_features_total,1.101278
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.006586
2025-03-27 13:50:26,AERGO-USDT,volume_features,0.009419
2025-03-27 13:50:26,AERGO-USDT,compute_features_total,1.052353
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.007210
2025-03-27 13:50:26,AERGO-USDT,time_features,0.038281
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.064457
2025-03-27 13:50:26,AERGO-USDT,time_features,0.004178
2025-03-27 13:50:26,AERGO-USDT,database_update,0.136753
2025-03-27 13:50:26,AERGO-USDT,statistical_features,0.082303
2025-03-27 13:50:26,AERGO-USDT,time_features,0.024076
2025-03-27 13:50:26,AERGO-USDT,label_features,0.000512
2025-03-27 13:50:26,AERGO-USDT,pattern_features,0.007116
2025-03-27 13:50:26,AERGO-USDT,label_features,0.000551
2025-03-27 13:50:26,AERGO-USDT,TOTAL,1.462054
2025-03-27 13:50:26,global,pattern_features,0.006463
2025-03-27 13:50:26,global,label_features,0.000288
2025-03-27 13:50:26,global,compute_features_total,1.095825
2025-03-27 13:50:26,global,database_update,0.130305
2025-03-27 13:50:26,global,time_features,0.002391
2025-03-27 13:50:26,global,compute_features_total,1.024383
2025-03-27 13:50:26,global,TOTAL,1.533890
2025-03-27 13:50:26,global,database_update,0.144532
2025-03-27 13:50:26,global,time_features,0.002171
2025-03-27 13:50:26,global,compute_features_total,1.016455
2025-03-27 13:50:26,global,TOTAL,1.536235
2025-03-27 13:50:26,global,label_features,0.000250
2025-03-27 13:50:26,AEVO-USDT,TOTAL,1.537852
2025-03-27 13:50:26,global,label_features,0.000362
2025-03-27 13:50:26,global,TOTAL,1.604709
2025-03-27 13:50:26,global,compute_features_total,0.780346
2025-03-27 13:50:26,AEVO-USDT,TOTAL,1.698879
2025-03-27 13:50:26,global,compute_features_total,0.749325
2025-03-27 13:50:27,AIDOGE-USDT,db_get_columns,0.016494
2025-03-27 13:50:27,AIDOGE-USDT,db_get_columns,0.031602
2025-03-27 13:50:27,AIDOGE-USDT,db_get_columns,0.032688
2025-03-27 13:50:27,AIDOGE-USDT,database_update,0.199784
2025-03-27 13:50:27,AIDOGE-USDT,database_update,0.199101
2025-03-27 13:50:27,AIDOGE-USDT,TOTAL,1.737296
2025-03-27 13:50:27,global,TOTAL,1.736907
2025-03-27 13:50:27,global,fetch_data,0.072687
2025-03-27 13:50:27,global,fetch_data,0.076326
2025-03-27 13:50:27,global,fetch_data,0.077592
2025-03-27 13:50:27,global,TOTAL,1.813804
2025-03-27 13:50:27,global,database_update,0.277841
2025-03-27 13:50:27,global,TOTAL,1.877803
2025-03-27 13:50:27,global,database_update,0.238105
2025-03-27 13:50:27,global,price_action_features,0.000120
2025-03-27 13:50:27,global,database_update,0.237576
2025-03-27 13:50:27,global,price_action_features,0.000117
2025-03-27 13:50:27,global,price_action_features,0.000273
2025-03-27 13:50:27,AIXBT-USDT,TOTAL,2.038984
2025-03-27 13:50:27,global,TOTAL,2.037725
2025-03-27 13:50:27,global,momentum_features,0.000202
2025-03-27 13:50:27,global,TOTAL,2.037959
2025-03-27 13:50:27,global,momentum_features,0.000157
2025-03-27 13:50:27,global,momentum_features,0.000163
2025-03-27 13:50:27,AIXBT-USDT,TOTAL,2.095518
2025-03-27 13:50:27,global,TOTAL,2.150031
2025-03-27 13:50:27,global,TOTAL,2.216423
2025-03-27 13:50:27,global,volatility_features,0.080875
2025-03-27 13:50:27,global,db_get_columns,0.005269
2025-03-27 13:50:27,global,volatility_features,0.038866
2025-03-27 13:50:27,global,volatility_features,0.038662
2025-03-27 13:50:27,global,volume_features,0.009794
2025-03-27 13:50:27,global,fetch_data,0.007524
2025-03-27 13:50:27,global,volume_features,0.039572
2025-03-27 13:50:27,global,price_action_features,0.000141
2025-03-27 13:50:27,global,volume_features,0.104649
2025-03-27 13:50:27,global,statistical_features,0.137552
2025-03-27 13:50:27,global,statistical_features,0.088240
2025-03-27 13:50:27,global,momentum_features,0.020602
2025-03-27 13:50:27,global,pattern_features,0.021487
2025-03-27 13:50:27,global,statistical_features,0.077874
2025-03-27 13:50:27,global,pattern_features,0.006175
2025-03-27 13:50:27,global,time_features,0.006756
2025-03-27 13:50:27,global,pattern_features,0.006719
2025-03-27 13:50:27,global,volatility_features,0.034084
2025-03-27 13:50:27,global,time_features,0.005388
2025-03-27 13:50:27,global,label_features,0.000793
2025-03-27 13:50:27,global,time_features,0.001821
2025-03-27 13:50:27,global,label_features,0.000371
2025-03-27 13:50:27,global,compute_features_total,0.673609
2025-03-27 13:50:27,global,volume_features,0.009845
2025-03-27 13:50:27,global,label_features,0.000176
2025-03-27 13:50:27,global,compute_features_total,0.629254
2025-03-27 13:50:27,global,compute_features_total,0.608974
2025-03-27 13:50:27,global,statistical_features,0.076477
2025-03-27 13:50:28,global,pattern_features,0.007239
2025-03-27 13:50:28,global,time_features,0.003692
2025-03-27 13:50:28,global,label_features,0.000439
2025-03-27 13:50:28,global,compute_features_total,0.343334
2025-03-27 13:50:28,global,database_update,0.133517
2025-03-27 13:50:28,global,database_update,0.067410
2025-03-27 13:50:28,global,TOTAL,1.049925
2025-03-27 13:50:28,global,TOTAL,1.109151
2025-03-27 13:50:28,global,database_update,0.121179
2025-03-27 13:50:28,global,TOTAL,1.125087
2025-03-27 13:50:28,global,TOTAL,1.261813
2025-03-27 13:50:28,global,TOTAL,1.203207
2025-03-27 13:50:28,global,database_update,0.238168
2025-03-27 13:50:28,global,TOTAL,1.271025
2025-03-27 13:50:28,global,TOTAL,0.931789
2025-03-27 13:50:28,global,TOTAL,1.000808
2025-03-27 13:50:28,AR-USDT,db_get_columns,0.002934
2025-03-27 13:50:28,AR-USDT,db_get_columns,0.002838
2025-03-27 13:50:28,AR-USDT,db_get_columns,0.002774
2025-03-27 13:50:28,AR-USDT,fetch_data,0.005503
2025-03-27 13:50:28,AR-USDT,fetch_data,0.007483
2025-03-27 13:50:28,AR-USDT,fetch_data,0.008182
2025-03-27 13:50:28,ANIME-USDT,price_action_features,0.000188
2025-03-27 13:50:28,ANIME-USDT,price_action_features,0.000134
2025-03-27 13:50:28,ANIME-USDT,price_action_features,0.000124
2025-03-27 13:50:28,APE-USDT,momentum_features,0.000293
2025-03-27 13:50:28,APE-USDT,momentum_features,0.000210
2025-03-27 13:50:28,APE-USDT,momentum_features,0.000806
2025-03-27 13:50:28,APE-USDT,db_get_columns,0.013021
2025-03-27 13:50:28,APE-USDT,db_get_columns,0.012362
2025-03-27 13:50:28,APE-USDT,fetch_data,0.011312
2025-03-27 13:50:28,APE-USDT,volatility_features,0.058325
2025-03-27 13:50:28,API3-USDT,fetch_data,0.011973
2025-03-27 13:50:28,API3-USDT,volatility_features,0.062731
2025-03-27 13:50:28,APT-USDT,price_action_features,0.000127
2025-03-27 13:50:28,APT-USDT,volatility_features,0.127687
2025-03-27 13:50:28,AR-USDT,price_action_features,0.000129
2025-03-27 13:50:28,AR-USDT,volume_features,0.075794
2025-03-27 13:50:28,AR-USDT,db_get_columns,0.010535
2025-03-27 13:50:28,AR-USDT,momentum_features,0.000355
2025-03-27 13:50:28,AR-USDT,volume_features,0.016891
2025-03-27 13:50:28,AR-USDT,momentum_features,0.000465
2025-03-27 13:50:29,AR-USDT,volume_features,0.012645
2025-03-27 13:50:29,AR-USDT,db_get_columns,0.012911
2025-03-27 13:50:29,AR-USDT,fetch_data,0.014008
2025-03-27 13:50:29,AR-USDT,db_get_columns,0.048541
2025-03-27 13:50:29,AR-USDT,statistical_features,0.069944
2025-03-27 13:50:29,AR-USDT,volatility_features,0.068090
2025-03-27 13:50:29,AR-USDT,statistical_features,0.075943
2025-03-27 13:50:29,AR-USDT,fetch_data,0.029157
2025-03-27 13:50:29,AR-USDT,statistical_features,0.070116
2025-03-27 13:50:29,AR-USDT,price_action_features,0.000156
2025-03-27 13:50:29,AR-USDT,volatility_features,0.194309
2025-03-27 13:50:29,AR-USDT,pattern_features,0.011106
2025-03-27 13:50:29,AR-USDT,fetch_data,0.013835
2025-03-27 13:50:29,AR-USDT,price_action_features,0.000151
2025-03-27 13:50:29,AR-USDT,pattern_features,0.081594
2025-03-27 13:50:29,AR-USDT,volume_features,0.100452
2025-03-27 13:50:29,AR-USDT,pattern_features,0.006701
2025-03-27 13:50:29,AR-USDT,momentum_features,0.000202
2025-03-27 13:50:29,AR-USDT,volume_features,0.009977
2025-03-27 13:50:29,AR-USDT,time_features,0.002293
2025-03-27 13:50:29,AR-USDT,price_action_features,0.000135
2025-03-27 13:50:29,AR-USDT,momentum_features,0.000197
2025-03-27 13:50:29,AR-USDT,time_features,0.001945
2025-03-27 13:50:29,AR-USDT,statistical_features,0.067349
2025-03-27 13:50:29,AR-USDT,time_features,0.043254
2025-03-27 13:50:29,AR-USDT,label_features,0.021475
2025-03-27 13:50:29,AR-USDT,momentum_features,0.019488
2025-03-27 13:50:29,AR-USDT,statistical_features,0.073136
2025-03-27 13:50:29,AR-USDT,volatility_features,0.094832
2025-03-27 13:50:29,AR-USDT,label_features,0.000324
2025-03-27 13:50:29,AR-USDT,volatility_features,0.025160
2025-03-27 13:50:29,AR-USDT,pattern_features,0.006466
2025-03-27 13:50:29,AR-USDT,label_features,0.000258
2025-03-27 13:50:29,AR-USDT,compute_features_total,1.089291
2025-03-27 13:50:29,AR-USDT,pattern_features,0.006574
2025-03-27 13:50:29,AR-USDT,volatility_features,0.031819
2025-03-27 13:50:29,AR-USDT,compute_features_total,1.065180
2025-03-27 13:50:29,AR-USDT,volume_features,0.010055
2025-03-27 13:50:29,AR-USDT,compute_features_total,1.014384
2025-03-27 13:50:29,AR-USDT,volume_features,0.012325
2025-03-27 13:50:29,AR-USDT,time_features,0.007606
2025-03-27 13:50:29,AR-USDT,time_features,0.015340
2025-03-27 13:50:29,AR-USDT,volume_features,0.010960
2025-03-27 13:50:29,AR-USDT,statistical_features,0.134738
2025-03-27 13:50:29,AR-USDT,label_features,0.026453
2025-03-27 13:50:29,AR-USDT,database_update,0.180174
2025-03-27 13:50:29,AR-USDT,label_features,0.005846
2025-03-27 13:50:29,AR-USDT,statistical_features,0.094005
2025-03-27 13:50:29,AR-USDT,statistical_features,0.068425
2025-03-27 13:50:29,AR-USDT,database_update,0.239880
2025-03-27 13:50:29,AR-USDT,database_update,0.202326
2025-03-27 13:50:29,AR-USDT,pattern_features,0.037460
2025-03-27 13:50:29,AR-USDT,compute_features_total,1.138730
2025-03-27 13:50:29,AR-USDT,TOTAL,1.497200
2025-03-27 13:50:29,global,compute_features_total,1.059582
2025-03-27 13:50:29,global,pattern_features,0.006455
