Timestamp,Pair,Operation,Duration(s)
2025-03-27 12:12:35,AERGO-USDT,db_get_columns,0.003509
2025-03-27 12:12:35,AERGO-USDT,db_get_columns,0.003135
2025-03-27 12:12:35,AERGO-USDT,db_get_columns,0.003280
2025-03-27 12:12:35,AERGO-USDT,fetch_data,0.003648
2025-03-27 12:12:35,AERGO-USDT,fetch_data,0.005359
2025-03-27 12:12:35,AERGO-USDT,fetch_data,0.006415
2025-03-27 12:12:36,AERGO-USDT,price_action_features,0.000131
2025-03-27 12:12:36,ACH-USDT,price_action_features,0.000165
2025-03-27 12:12:36,ACT-USDT,price_action_features,0.000135
2025-03-27 12:12:36,ACT-USDT,momentum_features,0.001471
2025-03-27 12:12:36,ACT-USDT,momentum_features,0.001176
2025-03-27 12:12:36,ACT-USDT,momentum_features,0.000576
2025-03-27 12:12:36,ACT-USDT,db_get_columns,0.010609
2025-03-27 12:12:36,ACT-USDT,db_get_columns,0.017632
2025-03-27 12:12:36,ACT-USDT,db_get_columns,0.020254
2025-03-27 12:12:36,ACT-USDT,fetch_data,0.012380
2025-03-27 12:12:36,ACT-USDT,fetch_data,0.011177
2025-03-27 12:12:36,ACT-USDT,fetch_data,0.008582
2025-03-27 12:12:36,ACT-USDT,volatility_features,0.049657
2025-03-27 12:12:36,ADA-USDT,price_action_features,0.000133
2025-03-27 12:12:36,ADA-USDT,volatility_features,0.123727
2025-03-27 12:12:36,ADA-USDT,volatility_features,0.114083
2025-03-27 12:12:36,AERGO-USDT,price_action_features,0.000142
2025-03-27 12:12:36,AERGO-USDT,price_action_features,0.000123
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.008044
2025-03-27 12:12:36,AERGO-USDT,momentum_features,0.000200
2025-03-27 12:12:36,AERGO-USDT,db_get_columns,0.011997
2025-03-27 12:12:36,AERGO-USDT,momentum_features,0.003846
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.012305
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.012958
2025-03-27 12:12:36,AERGO-USDT,momentum_features,0.000202
2025-03-27 12:12:36,AERGO-USDT,db_get_columns,0.019312
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.050000
2025-03-27 12:12:36,AERGO-USDT,fetch_data,0.011520
2025-03-27 12:12:36,AERGO-USDT,volatility_features,0.066351
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.076353
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.060881
2025-03-27 12:12:36,AERGO-USDT,fetch_data,0.007351
2025-03-27 12:12:36,AERGO-USDT,pattern_features,0.012432
2025-03-27 12:12:36,AERGO-USDT,volatility_features,0.142771
2025-03-27 12:12:36,AERGO-USDT,volatility_features,0.056648
2025-03-27 12:12:36,AERGO-USDT,price_action_features,0.000134
2025-03-27 12:12:36,AERGO-USDT,pattern_features,0.005131
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.012104
2025-03-27 12:12:36,AERGO-USDT,pattern_features,0.004636
2025-03-27 12:12:36,AERGO-USDT,price_action_features,0.000129
2025-03-27 12:12:36,AERGO-USDT,time_features,0.005777
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.011885
2025-03-27 12:12:36,AERGO-USDT,momentum_features,0.003936
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.012162
2025-03-27 12:12:36,AERGO-USDT,time_features,0.017304
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.049993
2025-03-27 12:12:36,AERGO-USDT,momentum_features,0.000350
2025-03-27 12:12:36,AERGO-USDT,time_features,0.020446
2025-03-27 12:12:36,AERGO-USDT,label_features,0.000207
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.054290
2025-03-27 12:12:36,AERGO-USDT,label_features,0.026337
2025-03-27 12:12:36,AERGO-USDT,pattern_features,0.009230
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.063040
2025-03-27 12:12:36,AERGO-USDT,volatility_features,0.087896
2025-03-27 12:12:36,AERGO-USDT,compute_features_total,0.888324
2025-03-27 12:12:36,AERGO-USDT,label_features,0.000601
2025-03-27 12:12:36,AERGO-USDT,volatility_features,0.018367
2025-03-27 12:12:36,AERGO-USDT,pattern_features,0.004690
2025-03-27 12:12:36,AERGO-USDT,compute_features_total,0.972250
2025-03-27 12:12:36,AERGO-USDT,time_features,0.001856
2025-03-27 12:12:36,AERGO-USDT,pattern_features,0.004663
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.007416
2025-03-27 12:12:36,AERGO-USDT,compute_features_total,0.858774
2025-03-27 12:12:36,AERGO-USDT,volume_features,0.009856
2025-03-27 12:12:36,AERGO-USDT,statistical_features,0.054960
2025-03-27 12:12:37,AERGO-USDT,label_features,0.000177
2025-03-27 12:12:37,AERGO-USDT,time_features,0.006999
2025-03-27 12:12:37,AERGO-USDT,database_update,0.047062
2025-03-27 12:12:37,AERGO-USDT,database_update,0.061692
2025-03-27 12:12:37,AERGO-USDT,time_features,0.011232
2025-03-27 12:12:37,AERGO-USDT,statistical_features,0.052744
2025-03-27 12:12:37,AERGO-USDT,pattern_features,0.029676
2025-03-27 12:12:37,AERGO-USDT,database_update,0.084881
2025-03-27 12:12:37,AERGO-USDT,compute_features_total,0.860538
2025-03-27 12:12:37,AERGO-USDT,label_features,0.000468
2025-03-27 12:12:37,AERGO-USDT,TOTAL,1.195718
2025-03-27 12:12:37,AIDOGE-USDT,compute_features_total,0.698470
2025-03-27 12:12:37,AEVO-USDT,label_features,0.000821
2025-03-27 12:12:37,AIDOGE-USDT,database_update,0.279853
2025-03-27 12:12:37,AIDOGE-USDT,compute_features_total,0.650737
2025-03-27 12:12:37,AIDOGE-USDT,TOTAL,1.486375
2025-03-27 12:12:37,AIXBT-USDT,TOTAL,1.574421
2025-03-27 12:12:37,AIXBT-USDT,fetch_data,0.078547
2025-03-27 12:12:37,AIXBT-USDT,TOTAL,1.651861
2025-03-27 12:12:38,AR-USDT,db_get_columns,0.003338
2025-03-27 12:12:38,AR-USDT,db_get_columns,0.003993
2025-03-27 12:12:38,AR-USDT,db_get_columns,0.003982
2025-03-27 12:12:38,AR-USDT,fetch_data,0.004303
2025-03-27 12:12:38,AR-USDT,fetch_data,0.005735
2025-03-27 12:12:38,AR-USDT,fetch_data,0.006918
2025-03-27 12:12:38,ANIME-USDT,price_action_features,0.000135
2025-03-27 12:12:38,APE-USDT,price_action_features,0.000122
2025-03-27 12:12:38,API3-USDT,price_action_features,0.000127
2025-03-27 12:12:38,API3-USDT,momentum_features,0.000304
2025-03-27 12:12:38,API3-USDT,momentum_features,0.000559
2025-03-27 12:12:38,API3-USDT,momentum_features,0.000255
2025-03-27 12:12:39,API3-USDT,db_get_columns,0.010611
2025-03-27 12:12:39,API3-USDT,db_get_columns,0.012121
2025-03-27 12:12:39,API3-USDT,db_get_columns,0.020012
2025-03-27 12:12:39,API3-USDT,volatility_features,0.022543
2025-03-27 12:12:39,API3-USDT,volatility_features,0.047703
2025-03-27 12:12:39,API3-USDT,fetch_data,0.010174
2025-03-27 12:12:39,APT-USDT,volatility_features,0.028589
2025-03-27 12:12:39,APT-USDT,fetch_data,0.007099
2025-03-27 12:12:39,APT-USDT,fetch_data,0.005303
2025-03-27 12:12:39,AR-USDT,price_action_features,0.000117
2025-03-27 12:12:39,AR-USDT,volume_features,0.081432
2025-03-27 12:12:39,AR-USDT,price_action_features,0.000151
2025-03-27 12:12:39,AR-USDT,volume_features,0.070272
2025-03-27 12:12:39,AR-USDT,volume_features,0.145920
2025-03-27 12:12:39,AR-USDT,db_get_columns,0.070176
2025-03-27 12:12:39,AR-USDT,price_action_features,0.000104
2025-03-27 12:12:39,AR-USDT,momentum_features,0.000280
2025-03-27 12:12:39,AR-USDT,db_get_columns,0.011844
2025-03-27 12:12:39,AR-USDT,statistical_features,0.047185
2025-03-27 12:12:39,AR-USDT,momentum_features,0.001387
2025-03-27 12:12:39,AR-USDT,statistical_features,0.063344
2025-03-27 12:12:39,AR-USDT,fetch_data,0.010647
2025-03-27 12:12:39,AR-USDT,statistical_features,0.070562
2025-03-27 12:12:39,AR-USDT,momentum_features,0.006828
2025-03-27 12:12:39,AR-USDT,fetch_data,0.008723
2025-03-27 12:12:39,AR-USDT,volatility_features,0.019256
2025-03-27 12:12:39,AR-USDT,pattern_features,0.004802
2025-03-27 12:12:39,AR-USDT,pattern_features,0.004750
2025-03-27 12:12:39,AR-USDT,price_action_features,0.000117
2025-03-27 12:12:39,AR-USDT,volatility_features,0.077062
2025-03-27 12:12:39,AR-USDT,pattern_features,0.004716
2025-03-27 12:12:39,AR-USDT,price_action_features,0.000127
2025-03-27 12:12:39,AR-USDT,volatility_features,0.077525
2025-03-27 12:12:39,AR-USDT,time_features,0.005157
2025-03-27 12:12:39,AR-USDT,volume_features,0.022266
2025-03-27 12:12:39,AR-USDT,time_features,0.006352
2025-03-27 12:12:39,AR-USDT,momentum_features,0.003934
2025-03-27 12:12:39,AR-USDT,volume_features,0.007616
2025-03-27 12:12:39,AR-USDT,momentum_features,0.000414
2025-03-27 12:12:39,AR-USDT,label_features,0.000611
2025-03-27 12:12:39,AR-USDT,time_features,0.010151
2025-03-27 12:12:39,AR-USDT,label_features,0.023093
2025-03-27 12:12:39,AR-USDT,statistical_features,0.048016
2025-03-27 12:12:39,AR-USDT,volume_features,0.056206
2025-03-27 12:12:39,AR-USDT,volatility_features,0.062211
2025-03-27 12:12:39,AR-USDT,statistical_features,0.064490
2025-03-27 12:12:39,AR-USDT,compute_features_total,0.806835
2025-03-27 12:12:39,AR-USDT,volatility_features,0.052933
