Timestamp,Pair,Operation,Duration(s)
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.015993
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.019150
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.020325
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.026093
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.027763
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.031388
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.036468
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.046749
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.037533
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.039002
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.051687
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.042167
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.044915
2025-03-26 15:28:19,ARTY-USDT,fetch_data,0.048569
2025-03-26 15:28:19,ARTY-USDT,db_get_columns,0.145122
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.177088
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.183289
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.197276
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.210384
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.221792
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.220140
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.238662
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.289123
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.319029
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.299205
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.323797
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.398903
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.376083
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.381502
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.386749
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.437462
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.439722
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.475703
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.503182
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.502742
2025-03-26 15:28:20,ARTY-USDT,db_get_columns,0.564551
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.378887
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.373682
2025-03-26 15:28:20,ARTY-USDT,fetch_data,0.445556
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.597607
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.485601
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.483533
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.307620
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.230458
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.234508
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.457055
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.047104
2025-03-26 15:28:21,ARTY-USDT,fetch_data,0.045283
2025-03-26 15:28:23,ARTY-USDT,price_action_features,3.123252
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.941962
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.853999
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.774895
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.703497
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.619779
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.545596
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.465123
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.391307
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.334704
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.289340
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.243305
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.201547
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.120384
2025-03-26 15:28:23,ARTY-USDT,price_action_features,2.033645
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.955414
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.899645
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.845449
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.796684
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.748717
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.708171
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.664716
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.608390
2025-03-26 15:28:23,ARTY-USDT,price_action_features,1.550674
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.668718
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.668037
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.668955
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.668665
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.667369
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.667857
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.668944
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.662597
2025-03-26 15:28:23,ARTY-USDT,momentum_features,0.533187
