Timestamp,Pair,Operation,Duration(s)
2025-04-02 19:45:06,AERGO-USDT,db_get_columns,0.003164
2025-04-02 19:45:06,AERGO-USDT,db_get_columns,0.003474
2025-04-02 19:45:06,AERGO-USDT,db_get_columns,0.003089
2025-04-02 19:45:06,AERGO-USDT,fetch_data,0.031160
2025-04-02 19:45:06,ACE-USDT,price_action_features,0.000131
2025-04-02 19:45:06,ACE-USDT,fetch_data,0.106650
2025-04-02 19:45:06,ACE-USDT,fetch_data,0.114665
2025-04-02 19:45:06,ACE-USDT,db_get_columns,0.016455
2025-04-02 19:45:06,ACH-USDT,price_action_features,0.000119
2025-04-02 19:45:06,ACH-USDT,momentum_features,0.100700
2025-04-02 19:45:07,ACT-USDT,price_action_features,0.000141
2025-04-02 19:45:07,ACT-USDT,fetch_data,0.029313
2025-04-02 19:45:07,ACT-USDT,db_get_columns,0.021261
2025-04-02 19:45:07,ACT-USDT,momentum_features,0.054207
2025-04-02 19:45:07,ACT-USDT,price_action_features,0.000134
2025-04-02 19:45:07,ADA-USDT,db_get_columns,0.086022
2025-04-02 19:45:07,ADA-USDT,momentum_features,0.125530
2025-04-02 19:45:07,ADA-USDT,volatility_features,0.166903
2025-04-02 19:45:07,AERGO-USDT,fetch_data,0.067050
2025-04-02 19:45:07,AERGO-USDT,momentum_features,0.043986
2025-04-02 19:45:07,AERGO-USDT,fetch_data,0.017993
2025-04-02 19:45:07,AERGO-USDT,db_get_columns,0.016888
2025-04-02 19:45:07,AERGO-USDT,volatility_features,0.079062
2025-04-02 19:45:07,AERGO-USDT,price_action_features,0.000139
2025-04-02 19:45:07,AERGO-USDT,db_get_columns,0.082927
2025-04-02 19:45:07,AERGO-USDT,volume_features,0.095856
2025-04-02 19:45:07,AERGO-USDT,volatility_features,0.110245
2025-04-02 19:45:07,AERGO-USDT,price_action_features,0.000134
2025-04-02 19:45:07,AERGO-USDT,volatility_features,0.078564
2025-04-02 19:45:07,AERGO-USDT,volume_features,0.030728
2025-04-02 19:45:07,AERGO-USDT,fetch_data,0.055361
2025-04-02 19:45:07,AERGO-USDT,fetch_data,0.099302
2025-04-02 19:45:07,AERGO-USDT,momentum_features,0.092551
2025-04-02 19:45:07,AERGO-USDT,statistical_features,0.092633
2025-04-02 19:45:07,AERGO-USDT,volume_features,0.061749
2025-04-02 19:45:07,AERGO-USDT,momentum_features,0.069414
2025-04-02 19:45:07,AERGO-USDT,price_action_features,0.000125
2025-04-02 19:45:07,AERGO-USDT,volume_features,0.218866
2025-04-02 19:45:07,AERGO-USDT,statistical_features,0.208271
2025-04-02 19:45:07,AERGO-USDT,price_action_features,0.000135
2025-04-02 19:45:08,AERGO-USDT,pattern_features,0.022407
2025-04-02 19:45:08,AERGO-USDT,statistical_features,0.083378
2025-04-02 19:45:08,AERGO-USDT,volatility_features,0.195038
2025-04-02 19:45:08,AERGO-USDT,momentum_features,0.141077
2025-04-02 19:45:08,AERGO-USDT,statistical_features,0.109668
2025-04-02 19:45:08,AERGO-USDT,pattern_features,0.033716
