Timestamp,Pair,Operation,Duration(s)
2025-04-02 13:25:53,AERGO-USDT,db_get_columns,0.002996
2025-04-02 13:25:53,AERGO-USDT,db_get_columns,0.003546
2025-04-02 13:25:53,AERGO-USDT,db_get_columns,0.002937
2025-04-02 13:25:53,AERGO-USDT,fetch_data,0.008154
2025-04-02 13:25:53,AERGO-USDT,fetch_data,0.010721
2025-04-02 13:25:53,AERGO-USDT,fetch_data,0.013504
2025-04-02 13:25:53,ACE-USDT,price_action_features,0.000128
2025-04-02 13:25:53,ACH-USDT,price_action_features,0.000133
2025-04-02 13:25:53,ACT-USDT,price_action_features,0.000125
2025-04-02 13:25:53,ACT-USDT,db_get_columns,0.018395
2025-04-02 13:25:53,ACT-USDT,momentum_features,0.033859
2025-04-02 13:25:53,ACT-USDT,db_get_columns,0.014979
2025-04-02 13:25:53,ACT-USDT,db_get_columns,0.033527
2025-04-02 13:25:53,ADA-USDT,fetch_data,0.020280
2025-04-02 13:25:53,ADA-USDT,momentum_features,0.063531
2025-04-02 13:25:53,ADA-USDT,momentum_features,0.072757
2025-04-02 13:25:53,ADA-USDT,fetch_data,0.018222
2025-04-02 13:25:53,ADA-USDT,volatility_features,0.043173
2025-04-02 13:25:53,AERGO-USDT,fetch_data,0.076174
2025-04-02 13:25:53,AERGO-USDT,price_action_features,0.000111
2025-04-02 13:25:53,AERGO-USDT,db_get_columns,0.011690
2025-04-02 13:25:53,AERGO-USDT,price_action_features,0.000129
2025-04-02 13:25:53,AERGO-USDT,price_action_features,0.000123
2025-04-02 13:25:54,AERGO-USDT,db_get_columns,0.013313
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.114963
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.218020
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.209121
2025-04-02 13:25:54,AERGO-USDT,momentum_features,0.058939
2025-04-02 13:25:54,AERGO-USDT,fetch_data,0.023958
2025-04-02 13:25:54,AERGO-USDT,momentum_features,0.050436
2025-04-02 13:25:54,AERGO-USDT,momentum_features,0.042073
2025-04-02 13:25:54,AERGO-USDT,fetch_data,0.027969
2025-04-02 13:25:54,AERGO-USDT,statistical_features,0.098103
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.088903
2025-04-02 13:25:54,AERGO-USDT,price_action_features,0.000125
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.111284
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.119726
2025-04-02 13:25:54,AERGO-USDT,price_action_features,0.000126
2025-04-02 13:25:54,AERGO-USDT,pattern_features,0.022608
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.121983
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.158457
2025-04-02 13:25:54,AERGO-USDT,statistical_features,0.128386
2025-04-02 13:25:54,AERGO-USDT,momentum_features,0.143896
2025-04-02 13:25:54,AERGO-USDT,statistical_features,0.147030
2025-04-02 13:25:54,AERGO-USDT,momentum_features,0.063797
2025-04-02 13:25:54,AERGO-USDT,time_features,0.033015
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.122657
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.022726
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.019159
2025-04-02 13:25:54,AERGO-USDT,pattern_features,0.006645
2025-04-02 13:25:54,AERGO-USDT,pattern_features,0.006867
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.040409
2025-04-02 13:25:54,AERGO-USDT,label_features,0.017117
2025-04-02 13:25:54,AERGO-USDT,statistical_features,0.161021
2025-04-02 13:25:54,AERGO-USDT,statistical_features,0.147876
2025-04-02 13:25:54,AERGO-USDT,time_features,0.028674
2025-04-02 13:25:54,AERGO-USDT,statistical_features,0.146473
2025-04-02 13:25:54,AERGO-USDT,volatility_features,0.243223
2025-04-02 13:25:54,AERGO-USDT,time_features,0.001931
2025-04-02 13:25:54,AERGO-USDT,volume_features,0.018957
2025-04-02 13:25:54,AERGO-USDT,pattern_features,0.007252
2025-04-02 13:25:55,AERGO-USDT,pattern_features,0.015809
2025-04-02 13:25:55,AERGO-USDT,label_features,0.003908
2025-04-02 13:25:55,AERGO-USDT,pattern_features,0.009707
2025-04-02 13:25:55,AERGO-USDT,label_features,0.006305
2025-04-02 13:25:55,AERGO-USDT,volume_features,0.106078
2025-04-02 13:25:55,AERGO-USDT,statistical_features,0.102561
2025-04-02 13:25:55,AERGO-USDT,time_features,0.048468
2025-04-02 13:25:55,AERGO-USDT,time_features,0.020241
2025-04-02 13:25:55,AERGO-USDT,time_features,0.018232
2025-04-02 13:25:55,AERGO-USDT,statistical_features,0.080067
2025-04-02 13:25:55,AERGO-USDT,pattern_features,0.008443
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.263534
2025-04-02 13:25:55,AERGO-USDT,label_features,0.008723
2025-04-02 13:25:55,AERGO-USDT,label_features,0.005555
2025-04-02 13:25:55,AERGO-USDT,label_features,0.002557
2025-04-02 13:25:55,AERGO-USDT,pattern_features,0.016598
2025-04-02 13:25:55,AERGO-USDT,time_features,0.033382
2025-04-02 13:25:55,AERGO-USDT,time_features,0.017347
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.243135
2025-04-02 13:25:55,AERGO-USDT,label_features,0.015876
2025-04-02 13:25:55,AERGO-USDT,label_features,0.004526
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.234769
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.247206
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.309575
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.324745
2025-04-02 13:25:55,AERGO-USDT,compute_1d_features,0.350646
2025-04-02 13:25:55,AERGO-USDT,compute_1d_features,0.348356
2025-04-02 13:25:55,AERGO-USDT,multi_timeframe_features_total,0.753658
2025-04-02 13:25:55,AERGO-USDT,multi_timeframe_features,0.778306
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.347289
2025-04-02 13:25:55,AERGO-USDT,compute_features_total,2.283765
2025-04-02 13:25:55,AERGO-USDT,multi_timeframe_features_total,0.652070
2025-04-02 13:25:55,AERGO-USDT,compute_4h_features,0.378860
2025-04-02 13:25:55,AERGO-USDT,compute_1d_features,0.364640
2025-04-02 13:25:55,AERGO-USDT,multi_timeframe_features,0.697859
2025-04-02 13:25:55,AERGO-USDT,compute_features_total,2.286997
2025-04-02 13:25:55,AERGO-USDT,multi_timeframe_features_total,0.726373
2025-04-02 13:25:55,AERGO-USDT,multi_timeframe_features,0.753978
2025-04-02 13:25:55,AERGO-USDT,compute_features_total,2.280730
2025-04-02 13:25:55,AERGO-USDT,database_update,0.174224
2025-04-02 13:25:55,AERGO-USDT,TOTAL,2.553424
2025-04-02 13:25:55,AEVO-USDT,compute_1d_features,0.437601
2025-04-02 13:25:56,AEVO-USDT,db_get_columns,0.007496
2025-04-02 13:25:56,AEVO-USDT,compute_1d_features,0.380167
2025-04-02 13:25:56,AEVO-USDT,compute_1d_features,0.409282
2025-04-02 13:25:56,AEVO-USDT,database_update,0.232532
2025-04-02 13:25:56,AEVO-USDT,fetch_data,0.018298
2025-04-02 13:25:56,AEVO-USDT,database_update,0.180105
2025-04-02 13:25:56,AEVO-USDT,multi_timeframe_features_total,0.765003
2025-04-02 13:25:56,AEVO-USDT,TOTAL,2.688484
2025-04-02 13:25:56,global,multi_timeframe_features_total,0.777528
2025-04-02 13:25:56,global,price_action_features,0.000117
2025-04-02 13:25:56,global,multi_timeframe_features_total,0.827644
2025-04-02 13:25:56,global,compute_1d_features,0.393004
2025-04-02 13:25:56,global,TOTAL,2.758865
2025-04-02 13:25:56,global,multi_timeframe_features,0.852404
2025-04-02 13:25:56,global,compute_1d_features,0.353722
2025-04-02 13:25:56,global,TOTAL,2.830668
2025-04-02 13:25:56,global,multi_timeframe_features,0.919628
2025-04-02 13:25:56,global,multi_timeframe_features,0.910139
2025-04-02 13:25:56,global,momentum_features,0.090371
2025-04-02 13:25:56,global,TOTAL,2.922031
2025-04-02 13:25:56,global,compute_features_total,2.519209
2025-04-02 13:25:56,global,multi_timeframe_features_total,0.918284
2025-04-02 13:25:56,AGLD-USDT,multi_timeframe_features_total,0.913056
2025-04-02 13:25:56,AGLD-USDT,compute_features_total,2.364156
2025-04-02 13:25:56,AGLD-USDT,compute_features_total,2.457098
2025-04-02 13:25:56,AIDOGE-USDT,volatility_features,0.049802
2025-04-02 13:25:56,AIDOGE-USDT,multi_timeframe_features,0.995323
2025-04-02 13:25:56,AGLD-USDT,multi_timeframe_features,0.977118
2025-04-02 13:25:56,AIDOGE-USDT,compute_features_total,2.117368
2025-04-02 13:25:56,AIDOGE-USDT,volume_features,0.070012
2025-04-02 13:25:56,AIDOGE-USDT,compute_features_total,2.082518
2025-04-02 13:25:56,AIDOGE-USDT,db_get_columns,0.028553
2025-04-02 13:25:56,AIDOGE-USDT,db_get_columns,0.026008
2025-04-02 13:25:56,AIDOGE-USDT,database_update,0.160309
2025-04-02 13:25:56,AIDOGE-USDT,statistical_features,0.114419
2025-04-02 13:25:56,AIDOGE-USDT,TOTAL,3.174884
2025-04-02 13:25:56,global,pattern_features,0.007263
2025-04-02 13:25:56,global,fetch_data,0.015646
2025-04-02 13:25:56,global,fetch_data,0.079187
2025-04-02 13:25:56,global,TOTAL,3.251028
2025-04-02 13:25:56,global,price_action_features,0.000128
2025-04-02 13:25:56,global,time_features,0.058316
2025-04-02 13:25:56,global,price_action_features,0.000132
2025-04-02 13:25:56,AIXBT-USDT,database_update,0.404776
2025-04-02 13:25:56,AIXBT-USDT,database_update,0.405323
2025-04-02 13:25:56,AIXBT-USDT,label_features,0.006362
2025-04-02 13:25:56,AIXBT-USDT,momentum_features,0.033577
2025-04-02 13:25:56,AIXBT-USDT,database_update,0.359423
2025-04-02 13:25:56,AIXBT-USDT,TOTAL,3.425776
2025-04-02 13:25:56,global,momentum_features,0.033994
2025-04-02 13:25:56,global,TOTAL,3.434181
2025-04-02 13:25:56,global,TOTAL,3.447555
2025-04-02 13:25:57,global,database_update,0.347813
2025-04-02 13:25:57,global,TOTAL,3.518954
2025-04-02 13:25:57,global,db_get_columns,0.013488
2025-04-02 13:25:57,global,volatility_features,0.098200
2025-04-02 13:25:57,global,TOTAL,3.600674
2025-04-02 13:25:57,global,TOTAL,3.653011
2025-04-02 13:25:57,global,TOTAL,3.665071
2025-04-02 13:25:57,global,volatility_features,0.151767
2025-04-02 13:25:57,global,fetch_data,0.008985
2025-04-02 13:25:57,global,compute_4h_features,0.286497
2025-04-02 13:25:57,global,volume_features,0.024415
2025-04-02 13:25:57,global,TOTAL,3.794072
2025-04-02 13:25:57,global,price_action_features,0.000123
2025-04-02 13:25:57,global,volume_features,0.071938
2025-04-02 13:25:57,global,statistical_features,0.070673
2025-04-02 13:25:57,global,momentum_features,0.084833
2025-04-02 13:25:57,global,pattern_features,0.057103
2025-04-02 13:25:57,global,statistical_features,0.108768
2025-04-02 13:25:57,global,pattern_features,0.019784
2025-04-02 13:25:57,global,time_features,0.029251
2025-04-02 13:25:57,global,volatility_features,0.043588
2025-04-02 13:25:57,global,time_features,0.006350
2025-04-02 13:25:57,global,label_features,0.002182
2025-04-02 13:25:57,global,label_features,0.009336
2025-04-02 13:25:57,global,volume_features,0.028527
2025-04-02 13:25:57,global,statistical_features,0.075579
2025-04-02 13:25:57,global,pattern_features,0.010689
2025-04-02 13:25:57,global,compute_1d_features,0.399293
2025-04-02 13:25:57,global,time_features,0.040050
2025-04-02 13:25:57,global,label_features,0.001997
2025-04-02 13:25:57,global,multi_timeframe_features_total,0.851526
2025-04-02 13:25:57,global,multi_timeframe_features,0.856699
2025-04-02 13:25:57,global,compute_features_total,1.560004
2025-04-02 13:25:57,global,compute_4h_features,0.220706
2025-04-02 13:25:57,global,compute_4h_features,0.252074
2025-04-02 13:25:57,global,database_update,0.096640
2025-04-02 13:25:57,global,TOTAL,1.803809
2025-04-02 13:25:57,global,TOTAL,1.865267
2025-04-02 13:25:57,global,compute_4h_features,0.209453
2025-04-02 13:25:57,global,compute_1d_features,0.178794
2025-04-02 13:25:57,global,multi_timeframe_features_total,0.427199
2025-04-02 13:25:57,global,compute_1d_features,0.170592
2025-04-02 13:25:57,global,multi_timeframe_features,0.441113
2025-04-02 13:25:57,global,compute_1d_features,0.078433
2025-04-02 13:25:57,global,compute_features_total,1.227920
2025-04-02 13:25:57,global,multi_timeframe_features_total,0.471529
2025-04-02 13:25:57,global,multi_timeframe_features,0.478333
2025-04-02 13:25:57,global,compute_features_total,1.292124
